366878290,2023-01-01T00:00:00,36.85926,-76.34514,0,195.8,511,RAM XV,IMO8767305,WDB2653,90,15,33,19,2.1,95,A,"Other Type, all ships of this type",Other,No,Not defined 
366948310,2023-01-01T00:00:00,36.8387,-76.29131,0,20.8,330,FORT PIKE,,WAA9418,31,15,19,7,,52,A,Towing,Towing,No,Not defined 
367772250,2023-01-01T00:00:00,37.8285,-76.27858,0,360,511,WINDMILL POINT,IMO8305511,WDJ3875,90,15,56,11,3.6,30,A,"Other Type, all ships of this type",Other,No,Not defined 
368869000,2023-01-01T00:00:00,36.91629,-76.17273,0.1,139.5,511,USS O'KANE,,NOKN,90,15,154,20,9.4,35,A,"Other Type, all ships of this type",Other,No,Not defined 
367772272,2023-01-01T00:00:01,37.82903,-76.27898,0,360,511,COCKRELLS CREEK,IMO7807512,WDJ3877,30,15,54,12,0,30,A,Fishing,Fishing,No,Not defined 
367163370,2023-01-01T00:00:03,36.84269,-76.26743,0,233,511,SMUGGLER'S POINT,IMO8942759,WDD5770,30,15,53,9,,30,A,Fishing,Fishing,No,Not defined 
367379670,2023-01-01T00:00:04,39.21442,-76.57341,0,235.3,511,REID MCALLISTER,IMO9549530,WDE6394,31,15,23,10,,90,A,Towing,Towing,No,Not defined 
368172490,2023-01-01T00:00:04,36.90681,-76.08873,0,293.2,511,SUSQUEHANNA,,WDL8747,50,15,18,6,0,50,A,Pilot Vessel,Pilot Vessel,No,Not defined 
367176730,2023-01-01T00:00:05,36.98442,-76.15639,0.1,57.3,104,WEEKS 506,,WYZ8185,90,15,48,18,,33,A,"Other Type, all ships of this type",Other,No,Not defined 
366811580,2023-01-01T00:00:06,36.92578,-76.34125,0.1,170.5,511,MISS CATE,IMO8503448,WDF9186,31,15,29,9,3.3,52,A,Towing,Towing,No,Not defined 
368199810,2023-01-01T00:00:06,36.96444,-76.41183,0,360,511,CAROLINE,,WMD3715,52,15,0,0,0,52,A,Tug,Tug,No,Not defined 
368926258,2023-01-01T00:00:06,39.26699,-76.57954,0,249.5,511,CATLETT,,AESZ,33,15,19,7,0,33,A,Dredging or underwater ops,Dredging,No,Not defined 
367097970,2023-01-01T00:00:07,39.24329,-76.57113,0,223.5,511,CRYSTAL COAST,,WDC9132,31,15,20,7,,52,A,Towing,Towing,No,Not defined 
367711530,2023-01-01T00:00:07,36.90691,-76.08931,0,177.4,511,CAPE CHARLES,,WDI5730,90,15,11,4,,50,A,"Other Type, all ships of this type",Other,No,Not defined 
368006020,2023-01-01T00:00:08,36.93084,-76.33353,0,306.2,22,ROSEMARY MCALLISTER,IMO9813644,WDJ7366,95,15,35,13,0,95,A,"Other Type, Reserved for future use",Other,No,Not defined 
367093970,2023-01-01T00:00:09,37.65897,-76.44104,0,305.8,511,CAPT STEVE,,WYB7050,31,15,17,6,,52,A,Towing,Towing,No,Not defined 
367098070,2023-01-01T00:00:10,39.22568,-76.58034,0,180.9,292,GULF COAST,,WDC9139,31,15,28,9,,52,A,Towing,Towing,No,Not defined 
367572040,2023-01-01T00:00:15,36.99252,-76.19915,6.2,287.7,291,NA HOKU,IMO8973904,WDG7908,31,15,32,10,5,52,A,Towing,Towing,No,Not defined 
367732690,2023-01-01T00:00:16,39.57289,-75.58996,0,360,511,KATIE LYNN,,WDI7836,60,15,13,5,0,60,A,"Passenger, all ships of this type",Passenger,No,Not defined 
368076430,2023-01-01T00:00:17,36.79932,-76.2955,0,360,354,CAPE MAY,,WDK6628,31,15,30,10,0,31,A,Towing,Towing,No,Not defined 
367772272,2023-01-01T00:01:02,37.82902,-76.2789,0,360,511,COCKRELLS CREEK,IMO7807512,WDJ3877,30,15,54,12,0,30,A,Fishing,Fishing,No,Not defined 
366948310,2023-01-01T00:01:10,36.8387,-76.29131,0,257.9,331,FORT PIKE,,WAA9418,31,15,19,7,,52,A,Towing,Towing,No,Not defined 
366878290,2023-01-01T00:01:11,36.85925,-76.34515,0,195.8,511,RAM XV,IMO8767305,WDB2653,90,15,33,19,2.1,95,A,"Other Type, all ships of this type",Other,No,Not defined 
367772250,2023-01-01T00:01:11,37.82848,-76.27858,0,360,511,WINDMILL POINT,IMO8305511,WDJ3875,90,15,56,11,3.6,30,A,"Other Type, all ships of this type",Other,No,Not defined 
368869000,2023-01-01T00:01:11,36.91635,-76.17274,0.1,135.7,511,USS O'KANE,,NOKN,90,15,154,20,9.4,35,A,"Other Type, all ships of this type",Other,No,Not defined 
367379670,2023-01-01T00:01:13,39.21442,-76.5734,0,235.3,511,REID MCALLISTER,IMO9549530,WDE6394,31,15,23,10,,90,A,Towing,Towing,No,Not defined 
367176730,2023-01-01T00:01:14,36.98443,-76.1564,0,80.8,104,WEEKS 506,,WYZ8185,90,15,48,18,,33,A,"Other Type, all ships of this type",Other,No,Not defined 
367163370,2023-01-01T00:01:15,36.84269,-76.26742,0,231.6,511,SMUGGLER'S POINT,IMO8942759,WDD5770,30,15,53,9,,30,A,Fishing,Fishing,No,Not defined 
367711530,2023-01-01T00:01:15,36.9069,-76.08931,0,211.7,511,CAPE CHARLES,,WDI5730,90,15,11,4,,50,A,"Other Type, all ships of this type",Other,No,Not defined 
368172490,2023-01-01T00:01:15,36.9068,-76.08874,0,44.3,511,SUSQUEHANNA,,WDL8747,50,15,18,6,0,50,A,Pilot Vessel,Pilot Vessel,No,Not defined 
368199810,2023-01-01T00:01:15,36.9644,-76.41188,0,360,511,CAROLINE,,WMD3715,52,15,0,0,0,52,A,Tug,Tug,No,Not defined 
366811580,2023-01-01T00:01:16,36.9258,-76.34128,0.3,273.4,511,MISS CATE,IMO8503448,WDF9186,31,15,29,9,3.3,52,A,Towing,Towing,No,Not defined 
368926258,2023-01-01T00:01:16,39.26695,-76.57952,0,249.5,511,CATLETT,,AESZ,33,15,19,7,0,33,A,Dredging or underwater ops,Dredging,No,Not defined 
368006020,2023-01-01T00:01:17,36.93083,-76.33356,0,306.2,22,ROSEMARY MCALLISTER,IMO9813644,WDJ7366,95,15,35,13,0,95,A,"Other Type, Reserved for future use",Other,No,Not defined 
367093970,2023-01-01T00:01:18,37.65899,-76.4411,0,307.3,511,CAPT STEVE,,WYB7050,31,15,17,6,,52,A,Towing,Towing,No,Not defined 
367098070,2023-01-01T00:01:20,39.22568,-76.58034,0,275.3,293,GULF COAST,,WDC9139,31,15,28,9,,52,A,Towing,Towing,No,Not defined 
367572040,2023-01-01T00:01:25,36.99313,-76.20156,6.2,286.8,291,NA HOKU,IMO8973904,WDG7908,31,15,32,10,5,52,A,Towing,Towing,No,Not defined 
367732690,2023-01-01T00:01:26,39.57289,-75.58996,0,360,511,KATIE LYNN,,WDI7836,60,15,13,5,0,60,A,"Passenger, all ships of this type",Passenger,No,Not defined 
367097970,2023-01-01T00:01:27,39.2433,-76.57112,0,178.9,511,CRYSTAL COAST,,WDC9132,31,15,20,7,,52,A,Towing,Towing,No,Not defined 
368076430,2023-01-01T00:01:27,36.79932,-76.29549,0,360,354,CAPE MAY,,WDK6628,31,15,30,10,0,31,A,Towing,Towing,No,Not defined 
367772272,2023-01-01T00:02:12,37.829,-76.27899,0,360,511,COCKRELLS CREEK,IMO7807512,WDJ3877,30,15,54,12,0,30,A,Fishing,Fishing,No,Not defined 
366948310,2023-01-01T00:02:19,36.83868,-76.29134,0,203.7,330,FORT PIKE,,WAA9418,31,15,19,7,,52,A,Towing,Towing,No,Not defined 
367772250,2023-01-01T00:02:20,37.82852,-76.27855,0,360,511,WINDMILL POINT,IMO8305511,WDJ3875,90,15,56,11,3.6,30,A,"Other Type, all ships of this type",Other,No,Not defined 
368869000,2023-01-01T00:02:20,36.91633,-76.17275,0,148.2,511,USS O'KANE,,NOKN,90,15,154,20,9.4,35,A,"Other Type, all ships of this type",Other,No,Not defined 
366878290,2023-01-01T00:02:21,36.85926,-76.34515,0,190.2,511,RAM XV,IMO8767305,WDB2653,90,15,33,19,2.1,95,A,"Other Type, all ships of this type",Other,No,Not defined 
367379670,2023-01-01T00:02:22,39.21442,-76.5734,0,235.3,511,REID MCALLISTER,IMO9549530,WDE6394,31,15,23,10,,90,A,Towing,Towing,No,Not defined 
367176730,2023-01-01T00:02:24,36.98443,-76.1564,0.1,166.3,104,WEEKS 506,,WYZ8185,90,15,48,18,,33,A,"Other Type, all ships of this type",Other,No,Not defined 
367163370,2023-01-01T00:02:25,36.84268,-76.26747,0,231.7,511,SMUGGLER'S POINT,IMO8942759,WDD5770,30,15,53,9,,30,A,Fishing,Fishing,No,Not defined 
368172490,2023-01-01T00:02:25,36.90681,-76.08875,0,221.1,511,SUSQUEHANNA,,WDL8747,50,15,18,6,0,50,A,Pilot Vessel,Pilot Vessel,No,Not defined 
368199810,2023-01-01T00:02:25,36.96439,-76.41194,0,360,511,CAROLINE,,WMD3715,52,15,0,0,0,52,A,Tug,Tug,No,Not defined 
368926258,2023-01-01T00:02:25,39.26695,-76.57952,0,249.5,511,CATLETT,,AESZ,33,15,19,7,0,33,A,Dredging or underwater ops,Dredging,No,Not defined 
367711530,2023-01-01T00:02:27,36.90691,-76.08932,0,11.7,511,CAPE CHARLES,,WDI5730,90,15,11,4,,50,A,"Other Type, all ships of this type",Other,No,Not defined 
367732690,2023-01-01T00:02:27,39.5729,-75.58995,0,360,511,KATIE LYNN,,WDI7836,60,15,13,5,0,60,A,"Passenger, all ships of this type",Passenger,No,Not defined 
368006020,2023-01-01T00:02:27,36.93082,-76.33357,0,306.2,22,ROSEMARY MCALLISTER,IMO9813644,WDJ7366,95,15,35,13,0,95,A,"Other Type, Reserved for future use",Other,No,Not defined 
367093970,2023-01-01T00:02:29,37.659,-76.4411,0,311,511,CAPT STEVE,,WYB7050,31,15,17,6,,52,A,Towing,Towing,No,Not defined 
367098070,2023-01-01T00:02:29,39.22567,-76.58033,0,257.9,293,GULF COAST,,WDC9139,31,15,28,9,,52,A,Towing,Towing,No,Not defined 
366811580,2023-01-01T00:02:36,36.92577,-76.34122,0.2,222.4,511,MISS CATE,IMO8503448,WDF9186,31,15,29,9,3.3,52,A,Towing,Towing,No,Not defined 
367097970,2023-01-01T00:02:36,39.2433,-76.57113,0,257.4,511,CRYSTAL COAST,,WDC9132,31,15,20,7,,52,A,Towing,Towing,No,Not defined 
368076430,2023-01-01T00:02:37,36.79932,-76.2955,0,360,353,CAPE MAY,,WDK6628,31,15,30,10,0,31,A,Towing,Towing,No,Not defined 
367572040,2023-01-01T00:02:47,36.99375,-76.20433,6.2,287.3,291,NA HOKU,IMO8973904,WDG7908,31,15,32,10,5,52,A,Towing,Towing,No,Not defined 
367772272,2023-01-01T00:03:21,37.82901,-76.27896,0,360,511,COCKRELLS CREEK,IMO7807512,WDJ3877,30,15,54,12,0,30,A,Fishing,Fishing,No,Not defined 
368869000,2023-01-01T00:03:21,36.91631,-76.17272,0.1,136.9,511,USS O'KANE,,NOKN,90,15,154,20,9.4,35,A,"Other Type, all ships of this type",Other,No,Not defined 
366948310,2023-01-01T00:03:30,36.83873,-76.29131,0,318.4,330,FORT PIKE,,WAA9418,31,15,19,7,,52,A,Towing,Towing,No,Not defined 
367772250,2023-01-01T00:03:30,37.82851,-76.2786,0,360,511,WINDMILL POINT,IMO8305511,WDJ3875,90,15,56,11,3.6,30,A,"Other Type, all ships of this type",Other,No,Not defined 
366878290,2023-01-01T00:03:31,36.85925,-76.34512,0,190.2,511,RAM XV,IMO8767305,WDB2653,90,15,33,19,2.1,95,A,"Other Type, all ships of this type",Other,No,Not defined 
367163370,2023-01-01T00:03:33,36.84266,-76.26749,0,227.3,511,SMUGGLER'S POINT,IMO8942759,WDD5770,30,15,53,9,,30,A,Fishing,Fishing,No,Not defined 
367379670,2023-01-01T00:03:33,39.2144,-76.5734,0,235.3,511,REID MCALLISTER,IMO9549530,WDE6394,31,15,23,10,,90,A,Towing,Towing,No,Not defined 
367176730,2023-01-01T00:03:34,36.98443,-76.1564,0.1,187.5,103,WEEKS 506,,WYZ8185,90,15,48,18,,33,A,"Other Type, all ships of this type",Other,No,Not defined 
368172490,2023-01-01T00:03:34,36.9068,-76.08875,0,129.9,511,SUSQUEHANNA,,WDL8747,50,15,18,6,0,50,A,Pilot Vessel,Pilot Vessel,No,Not defined 
368199810,2023-01-01T00:03:35,36.96434,-76.41192,0,360,511,CAROLINE,,WMD3715,52,15,0,0,0,52,A,Tug,Tug,No,Not defined 
367711530,2023-01-01T00:03:36,36.90689,-76.08931,0,118.4,511,CAPE CHARLES,,WDI5730,90,15,11,4,,50,A,"Other Type, all ships of this type",Other,No,Not defined 
367732690,2023-01-01T00:03:36,39.57289,-75.58995,0,360,511,KATIE LYNN,,WDI7836,60,15,13,5,0,60,A,"Passenger, all ships of this type",Passenger,No,Not defined 
368006020,2023-01-01T00:03:37,36.93083,-76.33356,0,306.2,22,ROSEMARY MCALLISTER,IMO9813644,WDJ7366,95,15,35,13,0,95,A,"Other Type, Reserved for future use",Other,No,Not defined 
368926258,2023-01-01T00:03:37,39.26697,-76.57951,0,249.5,511,CATLETT,,AESZ,33,15,19,7,0,33,A,Dredging or underwater ops,Dredging,No,Not defined 
367093970,2023-01-01T00:03:38,37.65896,-76.44104,0,313.9,511,CAPT STEVE,,WYB7050,31,15,17,6,,52,A,Towing,Towing,No,Not defined 
367098070,2023-01-01T00:03:39,39.22566,-76.58033,0,230.4,293,GULF COAST,,WDC9139,31,15,28,9,,52,A,Towing,Towing,No,Not defined 
366811580,2023-01-01T00:03:44,36.92592,-76.34125,0.3,342.1,511,MISS CATE,IMO8503448,WDF9186,31,15,29,9,3.3,52,A,Towing,Towing,No,Not defined 
368076430,2023-01-01T00:03:46,36.79933,-76.29549,0,360,353,CAPE MAY,,WDK6628,31,15,30,10,0,31,A,Towing,Towing,No,Not defined 
367097970,2023-01-01T00:03:47,39.24332,-76.57112,0,180.9,511,CRYSTAL COAST,,WDC9132,31,15,20,7,,52,A,Towing,Towing,No,Not defined 
367572040,2023-01-01T00:04:06,36.9944,-76.20701,6,284.9,289,NA HOKU,IMO8973904,WDG7908,31,15,32,10,5,52,A,Towing,Towing,No,Not defined 
367772272,2023-01-01T00:04:22,37.829,-76.27896,0,360,511,COCKRELLS CREEK,IMO7807512,WDJ3877,30,15,54,12,0,30,A,Fishing,Fishing,No,Not defined 
368869000,2023-01-01T00:04:32,36.9163,-76.17271,0,139,511,USS O'KANE,,NOKN,90,15,154,20,9.4,35,A,"Other Type, all ships of this type",Other,No,Not defined 
368172490,2023-01-01T00:04:35,36.90681,-76.08875,0.1,258.5,511,SUSQUEHANNA,,WDL8747,50,15,18,6,0,50,A,Pilot Vessel,Pilot Vessel,No,Not defined 
366948310,2023-01-01T00:04:39,36.83873,-76.29131,0,316.5,330,FORT PIKE,,WAA9418,31,15,19,7,,52,A,Towing,Towing,No,Not defined 
368006020,2023-01-01T00:04:39,36.93084,-76.33358,0,306.2,22,ROSEMARY MCALLISTER,IMO9813644,WDJ7366,95,15,35,13,0,95,A,"Other Type, Reserved for future use",Other,No,Not defined 
366878290,2023-01-01T00:04:40,36.85928,-76.34514,0,190.2,511,RAM XV,IMO8767305,WDB2653,90,15,33,19,2.1,95,A,"Other Type, all ships of this type",Other,No,Not defined 
367772250,2023-01-01T00:04:42,37.82846,-76.27856,0,360,511,WINDMILL POINT,IMO8305511,WDJ3875,90,15,56,11,3.6,30,A,"Other Type, all ships of this type",Other,No,Not defined 
367163370,2023-01-01T00:04:44,36.84271,-76.26743,0,228.9,511,SMUGGLER'S POINT,IMO8942759,WDD5770,30,15,53,9,,30,A,Fishing,Fishing,No,Not defined 
367176730,2023-01-01T00:04:44,36.98443,-76.1564,0,241.2,103,WEEKS 506,,WYZ8185,90,15,48,18,,33,A,"Other Type, all ships of this type",Other,No,Not defined 
367379670,2023-01-01T00:04:44,39.21442,-76.57339,0,235.3,511,REID MCALLISTER,IMO9549530,WDE6394,31,15,23,10,,90,A,Towing,Towing,No,Not defined 
366811580,2023-01-01T00:04:45,36.9259,-76.34118,0.2,116.9,511,MISS CATE,IMO8503448,WDF9186,31,15,29,9,3.3,52,A,Towing,Towing,No,Not defined 
368199810,2023-01-01T00:04:45,36.9644,-76.41189,0,360,511,CAROLINE,,WMD3715,52,15,0,0,0,52,A,Tug,Tug,No,Not defined 
368926258,2023-01-01T00:04:46,39.26701,-76.57954,0,249.5,511,CATLETT,,AESZ,33,15,19,7,0,33,A,Dredging or underwater ops,Dredging,No,Not defined 
367711530,2023-01-01T00:04:47,36.90691,-76.0893,0,277.8,511,CAPE CHARLES,,WDI5730,90,15,11,4,,50,A,"Other Type, all ships of this type",Other,No,Not defined 
367732690,2023-01-01T00:04:47,39.57289,-75.58996,0,360,511,KATIE LYNN,,WDI7836,60,15,13,5,0,60,A,"Passenger, all ships of this type",Passenger,No,Not defined 
367093970,2023-01-01T00:04:48,37.65896,-76.44105,0,315.8,511,CAPT STEVE,,WYB7050,31,15,17,6,,52,A,Towing,Towing,No,Not defined 
367098070,2023-01-01T00:04:49,39.22566,-76.58032,0,191.2,293,GULF COAST,,WDC9139,31,15,28,9,,52,A,Towing,Towing,No,Not defined 
367097970,2023-01-01T00:04:56,39.24332,-76.57113,0,140.8,511,CRYSTAL COAST,,WDC9132,31,15,20,7,,52,A,Towing,Towing,No,Not defined 
368076430,2023-01-01T00:04:58,36.79932,-76.29549,0,360,353,CAPE MAY,,WDK6628,31,15,30,10,0,31,A,Towing,Towing,No,Not defined 
367572040,2023-01-01T00:05:17,36.99493,-76.20943,6.2,286.3,292,NA HOKU,IMO8973904,WDG7908,31,15,32,10,5,52,A,Towing,Towing,No,Not defined 
